 , ,AA01 -> AB04,-0.05633,
 , ,DFA01 -> DFB04,-0.02462,
 , ,DFA02 -> DFC04,-0.02177,
 , ,DFA04 -> DFA01,0.04171,
 , ,DFB02 -> DFB03,0.00868,
 , ,DFB03 -> DFB04,-0.00172,
 , ,DFB04 -> DFB01,-0.00302,
 , ,DFB04 -> DFC04,-0.01400,
 , ,DFC01 -> DFC02,-0.00048,
 , ,DFC02 -> DGA03,0.00968,
 , ,DFC04 -> DFC01,0.00241,
 , ,DFC04 -> DFC02,0.00220,
 , ,DFC04 -> DFC03,-0.02312,
 , ,DGA01 -> DGA04,-0.00331,
 , ,DGA01 -> DK09,-0.15595,
 , ,DGA02 -> CK03,0.11538,
 , ,DGA02 -> DGC04,0.01031,
 , ,DGA03 -> DGA02,0.02825,
 , ,DGA04 -> DFB02,-0.02335,
 , ,DGC01 -> DGA01,-0.02660,
 , ,DGC02 -> DGC01,0.00861,
 , ,DGC04 -> DGC03,0.00338,
 , ,DH01 -> DH04,-0.02567,
 , ,DH02 -> XDH01,-0.54034,
 , ,DH04 -> DGA01,-0.01715,
 , ,DI25 -> DDA01,0.00564,
 , ,DI26 -> DI25,0.00527,
 , ,DIA05 -> DIA06,0.21655,
 , ,DIA06 -> CN02,0.29536,
 , ,DIA07 -> DIB07,0.37106,
 , ,DIA08 -> DIA07,-0.00222,
 , ,DIB01 -> DIB02,-0.26292,
 , ,DIB02 -> DIB03,0.29573,
 , ,DIB03 -> DIB04,-0.30010,
 , ,DIB04 -> DIB05,0.30302,
 , ,DIB05 -> DIB06,-0.30257,
 , ,DIB06 -> DIA08,-0.07232,
 , ,DIB07 -> DIB08,-0.36444,
 , ,DIB08 -> DIB09,0.38674,
 , ,DIB09 -> DIB10,-0.30119,
 , ,DIB10 -> DIB11,0.29644,
 , ,DIB11 -> DIB12,-0.38401,
 , ,DIB12 -> DIA06,0.19813,
 , ,DJ01 -> CE04,0.18971,
 , ,DJ01 -> DJ02,0.01170,
 , ,DJ02 -> DN04,-0.60838,
 , ,DJ03 -> DJ04,0.03703,
 , ,DJ15 -> DB04,0.20817,
 , ,DJ16 -> DJ15,0.00289,
 , ,DJ17 -> DJ18,0.00060,
 , ,DJ18 -> DJ16,-0.01049,
 , ,DK01 -> CF02,0.33903,
 , ,DK02 -> DK01,0.00226,
 , ,DK03 -> DK04,-0.01614,
 , ,DK04 -> DK02,-0.02935,
 , ,DK05 -> CM03,0.56609,
 , ,DK05 -> DK06,0.00406,
 , ,DK06 -> DK08,-0.00689,
 , ,DK07 -> DK05,0.00884,
 , ,DK07 -> DK08,0.00629,
 , ,DK07 -> DK08,0.00631,
 , ,DK09 -> DK07,-0.03871,
 , ,DK10 -> DGA04,0.15891,
 , ,DK10 -> DK12,-0.00066,
 , ,DK11 -> DFA01,0.16489,
 , ,DK11 -> DK14,0.00617,
 , ,DK12 -> DK11,0.00273,
 , ,DK13 -> CG02,0.56118,
 , ,DK14 -> DK13,-0.00274,
 , ,DK15 -> DK16,0.00436,
 , ,DK15 -> DN01,-0.16459,
 , ,DK17 -> DEA02,-0.06716,
 , ,DK18 -> DEA01,-0.00138,
 , ,DK19 -> DK15,0.00430,
 , ,DK21 -> DK20,0.01604,
 , ,DK22 -> DDA01,0.06394,
 , ,DK22 -> DK21,0.00987,
 , ,DK23 -> DK24,0.00485,
 , ,DK24 -> DK22,-0.03159,
 , ,DK26 -> DK25,-0.00016,
 , ,DK27 -> DK26,0.00085,
 , ,DK30 -> DK29,-0.00078,
 , ,DK31 -> DK32,0.00305,
 , ,DK32 -> DK30,0.01715,
 , ,DK32 -> DK33,-0.00813,
 , ,DK33 -> DCD01,0.15571,
 , ,DK34 -> DK33,-0.00179,
 , ,DL01 -> DN08,-0.16983,
 , ,DL02 -> DK31,-0.02800,
 , ,DL02 -> DL01,-0.00313,
 , ,DL05 -> DL06,0.00120,
 , ,DL06 -> DB01,0.19972,
 , ,DL06 -> DL03,-0.00889,
 , ,DL08 -> DL05,-0.02222,
 , ,DL09 -> DL10,0.01100,
 , ,DL10 -> BH04,0.30521,
 , ,DL10 -> CH04,0.52207,
 , ,DL11 -> DL12,-0.00532,
 , ,DL13 -> DL14,-0.00094,
 , ,DL14 -> DN14,-0.15509,
 , ,DL15 -> DN15,-0.15620,
 , ,DL17 -> DN16,-0.15031,
 , ,DL18 -> DL17,0.00332,
 , ,DL19 -> DN17,-0.18554,
 , ,DL20 -> DL19,-0.00250,
 , ,DL21 -> DN18,-0.15442,
 , ,DL22 -> DL21,-0.00264,
 , ,DL23 -> DN19,-0.12302,
 , ,DL24 -> DL23,0.00445,
 , ,DL25 -> DL26,-0.00628,
 , ,DL26 -> DL24,0.00544,
 , ,DL27 -> DN21,-0.11666,
 , ,DL28 -> DL27,-0.00846,
 , ,DL29 -> DL30,-0.00023,
 , ,DL30 -> DL28,-0.00240,
 , ,DL31 -> DN23,-0.14993,
 , ,DL32 -> DL31,0.00051,
 , ,DL33 -> DL34,-0.00238,
 , ,DL34 -> DL35,0.00334,
 , ,DL35 -> DN26,-0.14481,
 , ,DM01 -> DM02,0.02502,
 , ,DM02 -> DM03,-0.01552,
 , ,DM04 -> DM05,-0.00802,
 , ,DM05 -> DM06,0.01845,
 , ,DM07 -> DM08,0.00209,
 , ,DM08 -> DM09,-0.00557,
 , ,DM09 -> DM10,-0.00254,
 , ,DM10 -> DB02,0.67450,
 , ,DM10 -> DM11,0.00348,
 , ,DM11 -> DM12,0.00624,
 , ,DM12 -> DM13,0.00070,
 , ,DM13 -> DCC03,0.54479,
 , ,DM13 -> DM14,-0.01338,
 , ,DM14 -> DM15,-0.00085,
 , ,DM15 -> DM16,0.00106,
 , ,DM16 -> DM17,0.00448,
 , ,DM17 -> BE16,0.45481,
 , ,DM17 -> DM18,0.01509,
 , ,DM17 -> DM18,0.01516,
 , ,DM18 -> DEA05,0.76600,
 , ,DM18 -> DM19,-0.00790,
 , ,DM19 -> DM20,0.00544,
 , ,DM20 -> DM21,0.00672,
 , ,DM21 -> DM22,-0.00050,
 , ,DM22 -> DM23,-0.00433,
 , ,DM23 -> DM24,0.00026,
 , ,DM24 -> DM25,0.00757,
 , ,DM25 -> BI04,0.89124,
 , ,DM26 -> DM25,0.01007,
 , ,DM27 -> DM26,-0.00342,
 , ,DM28 -> DM27,0.00063,
 , ,DM28 -> DM29,0.00450,
 , ,DM31 -> DIA03,0.31550,
 , ,DN01 -> CG03,0.74175,
 , ,DN04 -> DJ03,0.58989,
 , ,DN05 -> DK25,0.18805,
 , ,DN07 -> DK29,0.10920,
 , ,DN07 -> DL01,0.11467,
 , ,DN08 -> CL02,0.75345,
 , ,DN08 -> DL03,0.15806,
 , ,DN09 -> DL05,0.11079,
 , ,DN10 -> CH01,0.73917,
 , ,DN11 -> CD12,0.74336,
 , ,DN11 -> DN12,-0.00452,
 , ,DN12 -> DN13,0.02619,
 , ,DN13 -> DN14,-0.01401,
 , ,DN14 -> DL11,0.16072,
 , ,DN15 -> DL13,0.15749,
 , ,DN16 -> DL16,0.14698,
 , ,DN17 -> DL18,0.18959,
 , ,DN18 -> DL20,0.15645,
 , ,DN19 -> DL22,0.12158,
 , ,DN20 -> DL25,0.16333,
 , ,DN21 -> DN20,-0.03352,
 , ,DN22 -> DL29,0.15002,
 , ,DN23 -> DL31,0.15023,
 , ,DN23 -> DL33,0.14445,
 , ,DN23 -> DN22,-0.00654,
 , ,DN25 -> DN24,0.01188,
 , ,DN26 -> DN25,-0.00772,
 , ,E039 -> XE040,-0.16309,
 , ,E040 -> CE03,1.14780,
 , ,E041 -> E042,0.13416,
 , ,E042 -> X014,0.01546,
 , ,E055 -> E056,-0.02666,
 , ,E056 -> E057,-0.71547,
 , ,E057 -> E058,-0.02298,
 , ,E058 -> E059,0.08342,
 , ,E059 -> N101,-0.06160,
 , ,N083 -> ST12,0.13860,
 , ,N084 -> X015,-0.07576,
 , ,N101 -> ST13,0.24850,
 , ,N121 -> ST15,-0.02316,
 , ,N123 -> AA04,0.78950,
 , ,ST12 -> N084,-0.06899,
 , ,ST13 -> E039,-0.12114,
 , ,ST15 -> X019,0.71036,
 , ,X014 -> N124,-0.01068,
 , ,X014 -> ST09,0.23824,
 , ,XDH01 -> DH01,0.47443,
 , ,XE040 -> E041,-0.02934,
BI01 -> CI04,0.04531,
BI01 -> CI04,0.04750,
BI01 -> DM24,-0.86435,
BI01 -> DM25,-0.85696,
BI01 -> DM26,-0.86688,
BI01 -> DM27,-0.86423,
BI01 -> DM28,-0.86570,
BI01 -> DM29,-0.86117,
C010 -> E053,-1.39775,C010 -> E053,-1.39726,
CDQ01 -> CDQ02,-0.05853,
CDQ01 -> CDQ02,-0.05890,
CDQ01 -> DAA01,0.15849,
CDQ01 -> DAA06,0.12841,
CDQ01 -> DAA07,0.53916,
CDQ01 -> DAA08,0.20985,
CDQ01 -> DK01,-0.03093,
CDQ01 -> DK02,-0.03389,
CDQ01 -> DK03,0.01260,
CDQ01 -> DK04,-0.00335,
CDQ02 -> CE02,0.65568,CDQ02 -> CE02,0.65628,
CDQ02 -> DAB08,0.43439,
CDQ02 -> DAC01,0.51841,
CDQ02 -> DAC05,0.56321,
CI01 -> CP02,0.02648,CI01 -> CP02,0.02477,
CI03 -> CI01,0.23929,CI03 -> CI01,0.23946,
CI04 -> DK10,-0.57138,
CI04 -> DM31,-0.84724,
CN02 -> CDQ01,-0.51287,
CN02 -> CP01,-0.04226,
CP01 -> CI04,0.07009,
CP01 -> CP02,0.10116,CP01 -> CP02,0.10764,
CP01 -> DIA05,-0.46974,CP01 -> DIA05,-0.46117,
CP02 -> CP05,0.03208,CP02 -> CP05,0.03314,
CP03 -> CN02,-0.05264,
CP04 -> CP03,-0.0072,CP04 -> CP03,-0.00761,
DAA02 -> CDQ01,-0.46426,
DAA02 -> DAA03,0.64596,DAA02 -> DAA03,0.64737,
DAA02 -> DAD06,0.01699,
DAB03 -> DAA02,0.06696,
DAB03 -> DAA02,0.06697,
DAB03 -> DAB01,-0.02758,
DAB03 -> DAB02,0.03932,
DAB03 -> DAB04,-0.02631,DAB03 -> DAB04,-0.02556,
DAB03 -> DAD01,0.09580,
DAB03 -> DAD03,-0.30979,
DAB03 -> DAD04,-0.28779,
DAB03 -> DAD05,0.13699,
DAB07 -> DAC01,0.09511,DAB07 -> DAC01,0.09488,
DAC01 -> DAA04,0.49210,
DAC01 -> DAA05,-0.15587,
DAC01 -> DAB03,-0.06288,
DAC01 -> DAB05,-0.11120,
DAC01 -> DAB06,-0.11620,
DAC01 -> DAC02,0.03586,DAC01 -> DAC02,0.03586,
DAC01 -> DAC03,-0.34406,
DAC01 -> DAC04,-0.34642,
DAC01 -> DAC05,0.04448,
DAC01 -> DAC06,0.01644,
DAD02 -> DAA02,0.01549,DAD02 -> DAA02,0.01635,
DB02 -> DL04,-0.31730,
DB02 -> DL04,-0.31918,
DB02 -> DM11,-0.67114,
DB02 -> DM12,-0.66623,
DB02 -> DM13,-0.66658,
DB03 -> DB02,0.06702,DB03 -> DB02,0.06768,
DCA01 -> DDA07,-0.07912,DCA01 -> DDA07,-0.07916,
DCA02 -> DCC02,0.02369,
DCA02 -> DCC03,0.08981,
DCA03 -> DCC03,0.08253,
DCA03 -> DCC04,0.06571,
DCC01 -> DCA02,-0.09192,DCC01 -> DCA02,-0.09188,
DCC03 -> DCA02,-0.08978,DCC03 -> DCA02,-0.08956,
DCC03 -> DDD04,0.01083,
DCC03 -> DM14,-0.55849,
DCC03 -> DM15,-0.55964,
DCC03 -> DM16,-0.55950,
DDA01 -> DDB01,0.00522,DDA01 -> DDB01,0.00462,
DDA01 -> DDB04,-0.00062,
DDA01 -> DEB08,0.00287,
DDA01 -> DEC04,0.02788,
DDA01 -> DEC05,0.00988,
DDA01 -> DEC06,-0.13112,
DDA03 -> DDA04,0.44253,
DDA03 -> DDB02,0.03234,
DDA03 -> DDB03,0.02057,DDA03 -> DDB03,0.01996,
DDA03 -> DDB05,0.01338,
DDA03 -> DDB06,0.01792,
DDA03 -> DDB07,0.02348,
DDA03 -> DDB08,0.02226,
DDA03 -> DDC01,0.04104,
DDA03 -> DDC02,-0.02027,
DDA03 -> DDC03,-0.06746,
DDA03 -> DDC04,-0.00239,
DDA03 -> DDC05,-0.08639,
DDA03 -> DDC06,-0.02039,
DDA03 -> DDD07,-0.23477,
DDA03 -> DDD08,-0.22327,
DDA03 -> DEA06,0.01458,
DDA03 -> DEA07,0.01901,
DDA03 -> DED03,-0.01005,
DDA03 -> DED06,0.06508,
DDA03 -> DI26,0.01692,
DDA03 -> DK22,-0.03645,
DDA05 -> DDA03,-0.46312,
DDA05 -> DDD02,-0.03096,DDA05 -> DDD02,-0.03228,
DDA05 -> DDD03,-0.46697,
DDA05 -> DDD05,-0.29285,
DDA05 -> DDD05,-0.29296,
DDA05 -> DEA06,-0.44890,
DDA05 -> DM16,-0.83413,
DDA06 -> DDD06,0.02848,
DDA07 -> DDA06,0.00206,
DDD06 -> DCC03,0.13536,DDD06 -> DCC03,0.1355,
DEA01 -> DEA02,-0.06642,
DEA01 -> DEA03,-0.07398,
DEA01 -> DFA04,0.08758,DEA01 -> DFA04,0.08762,
DEA01 -> DFB01,0.10211,
DEA01 -> DFB01,0.10230,
DEA01 -> DK15,-0.03057,
DEA03 -> DEA04,0.46249,
DEA03 -> DED02,0.48943,
DEA03 -> DFA02,0.18748,
DEA07 -> DEA01,0.00644,
DEA07 -> DEA01,0.00654,
DEB08 -> DEC01,-0.24861,DEB08 -> DEC01,-0.24666,
DEB08 -> DED07,0.13463,
DEB08 -> DED08,0.10763,
DED08 -> DEC02,-0.01287,
DED08 -> DEC03,-0.00037,
DED08 -> DFA03,-0.03473,
DFA02 -> DFC03,-0.04372,
DFA02 -> DGA03,-0.01023,
DFA03 -> DEB01,-0.06402,
DFA03 -> DEB02,-0.07570,
DFA03 -> DEB03,-0.08580,
DFA03 -> DEB04,-0.07967,
DFA03 -> DEB05,-0.08619,
DFA03 -> DFA02,0.03361,DFA03 -> DFA02,0.03375,
DFA03 -> DFA04,0.00876,
DFA03 -> DFA04,0.00895,
DFA03 -> DM17,-0.47175,
DFA03 -> DM18,-0.45642,
DFA03 -> DM19,-0.46480,
DFB01 -> DFA01,0.02674,
DFB01 -> DFB02,-0.0042,DFB01 -> DFB02,-0.00411,
DFB01 -> DGA04,0.01839,
DFB01 -> DK09,-0.13404,
DFB01 -> DK10,-0.14021,
DFB01 -> DK11,-0.13812,
DFB01 -> DK12,-0.14084,
DFB01 -> DK13,-0.13468,
DFB01 -> DK14,-0.13194,
DGA02 -> DM19,-0.51629,
DGA02 -> DM20,-0.51049,
DGA02 -> DM21,-0.50410,
DGC02 -> DEA03,-0.21611,
DGC02 -> DEA05,0.24692,
DGC02 -> DED01,-0.07227,
DGC02 -> DFA02,-0.02911,
DGC02 -> DFA03,-0.06386,
DGC02 -> DFB03,-0.03495,
DGC02 -> DFB04,-0.03685,
DGC02 -> DFC01,-0.04810,
DGC02 -> DFC02,-0.04886,
DGC02 -> DFC04,-0.05027,
DGC02 -> DGA02,-0.01089,
DGC02 -> DGA03,-0.03959,
DGC02 -> DGC04,-0.00050,
DGC03 -> DGC02,-0.00298,DGC03 -> DGC02,-0.00277,
DH01 -> BI01,0.31843,DH01 -> BI01,0.31867,
DH02 -> BI01,0.25272,
DH03 -> DH02,0.08303,DH03 -> DH02,0.08335,
DH03 -> DM21,-0.52303,
DH03 -> DM22,-0.52413,
DH03 -> DM23,-0.52882,
DIA01 -> CN02,0.52859,
DIA01 -> DIA06,0.23460,
DIA01 -> DIA07,0.03296,
DIA01 -> DIA08,0.03504,
DIA01 -> DIB01,0.37293,DIA01 -> DIB01,0.37388,
DIA01 -> DIB02,0.11064,
DIA01 -> DIB03,0.40608,
DIA01 -> DIB03,0.40620,
DIA01 -> DIB04,0.10426,
DIA01 -> DIB05,0.40834,
DIA01 -> DIB06,0.10652,
DIA01 -> DIB07,0.40284,
DIA01 -> DIB08,0.03287,
DIA01 -> DIB09,0.42544,
DIA01 -> DIB09,0.42572,
DIA01 -> DIB10,0.12439,
DIA01 -> DIB11,0.41985,
DIA01 -> DIB12,0.03689,
DIA02 -> DIA01,0.02198,DIA02 -> DIA01,0.02157,
DIA03 -> DIA02,-0.04711,DIA03 -> DIA02,-0.04798,
DIA04 -> DIA03,-0.01781,DIA04 -> DIA03,-0.01742,
DIA05 -> DIA04,0.02452,DIA05 -> DIA04,0.02407,
DIB05 -> DIA08,-0.37354,
DIB05 -> DIB03,-0.00228,
DJ04 -> CD06,0.10825,
DJ04 -> CE01,0.16303,
DJ04 -> CE02,0.16258,
DJ04 -> CE03,0.16265,
DJ04 -> CE04,0.16099,
DJ04 -> DJ01,-0.03017,DJ04 -> DJ01,-0.03104,
DJ17 -> DB03,0.24796,
DJ17 -> DL05,0.00009,
DJ17 -> DL06,0.00097,
DK04 -> DK05,-0.05155,
DK04 -> DK06,-0.04742,
DK04 -> DK09,-0.02118,
DK08 -> DK10,0.02714,DK08 -> DK10,0.02658,
DK09 -> CG01,0.57210,
DK09 -> DJ02,0.44129,
DK09 -> DJ03,0.42341,
DK09 -> DJ04,0.45942,
DK09 -> DK10,-0.006,DK09 -> DK10,-0.00665,
DK09 -> DN03,-0.17420,
DK10 -> CP04,0.60366,
DK10 -> DGA01,0.16238,
DK10 -> DGC01,0.18858,
DK10 -> DGC02,0.17998,
DK10 -> DH03,0.18735,
DK10 -> DH04,0.17881,
DK10 -> DK07,-0.03344,
DK10 -> DK11,0.00148,
DK15 -> DEA01,0.03033,
DK15 -> DK17,0.03073,
DK15 -> DK18,0.03122,
DK16 -> DEA01,0.02627,DK16 -> DEA01,0.02655,
DK20 -> DDA01,0.03760,
DK20 -> DDA02,-0.01664,
DK20 -> DDA02,-0.01691,
DK20 -> DDA03,0.00902,
DK20 -> DDA03,0.00925,
DK20 -> DDD01,0.17323,
DK20 -> DEB06,0.02300,
DK20 -> DEB07,0.02808,
DK20 -> DK10,-0.00331,
DK20 -> DK12,-0.00318,
DK20 -> DK13,0.00174,
DK20 -> DK14,0.00519,
DK20 -> DK15,0.00407,
DK20 -> DK16,0.00850,
DK20 -> DK19,0.0008,DK20 -> DK19,0.00092,
DK25 -> DK19,-0.00260,
DK25 -> DK20,-0.00389,
DK25 -> DK21,-0.02086,
DK25 -> DK22,-0.02977,
DK25 -> DK23,-0.00243,DK25 -> DK23,-0.00279,
DK25 -> DK24,0.00021,
DK28 -> DCA02,0.10110,
DK28 -> DK25,-0.00524,
DK28 -> DK26,-0.00417,
DK28 -> DK27,-0.00449,DK28 -> DK27,-0.00463,
DK28 -> DK30,-0.00739,
DK29 -> DCA01,0.11058,
DK29 -> DCA03,0.11498,
DK29 -> DCA04,0.15225,
DK29 -> DCD02,0.10409,
DK29 -> DK28,0.00817,DK29 -> DK28,0.00824,
DK30 -> DCD01,0.13093,
DK31 -> DK29,0.01937,
DK31 -> DK33,-0.00467,
DK31 -> DK34,-0.00491,DK31 -> DK34,-0.00368,
DL03 -> DL04,0.00696,DL03 -> DL04,0.00533,
DL04 -> DB01,0.20071,
DL04 -> DCD03,0.15925,
DL04 -> DCD04,0.27772,DL04 -> DCD04,0.27805,
DL04 -> DJ17,0.00248,
DL04 -> DK28,0.00787,
DL04 -> DK29,-0.00037,
DL04 -> DK31,-0.01960,
DL04 -> DK32,-0.01647,
DL04 -> DL01,0.00510,
DL04 -> DL02,0.0083,DL04 -> DL02,0.00938,
DL07 -> DL08,0.02318,DL07 -> DL08,0.02333,
DL08 -> DB01,0.17694,
DL08 -> DB04,0.17908,
DL08 -> DJ15,-0.02899,
DL08 -> DJ16,-0.03171,
DL08 -> DJ17,-0.02178,
DL08 -> DJ17,-0.02193,DL08 -> DJ17,-0.02239,
DL08 -> DJ18,-0.02153,
DL12 -> CH04,0.53158,
DL12 -> DL08,0.01375,
DL12 -> DL09,-0.00108,DL12 -> DL09,-0.00137,
DL12 -> DL10,0.00971,
DL12 -> DN11,-0.16211,
DL12 -> DN12,-0.16686,
DL12 -> DN13,-0.14082,
DL12 -> DN14,-0.15446,
DL16 -> DL12,0.00239,
DL16 -> DL13,0.00358,
DL16 -> DL14,0.00240,
DL16 -> DL15,0.00205,DL16 -> DL15,0.00193,
DL16 -> DN15,-0.15329,
DL18 -> DL16,-0.00058,
DL18 -> DL21,-0.00354,
DL18 -> DN16,-0.14671,
DL18 -> DN18,-0.15739,
DL20 -> DL17,0.00461,
DL20 -> DL18,0.00129,
DL22 -> DL18,0.00053,
DL22 -> DL19,-0.00311,
DL22 -> DL20,-0.00063,
DL22 -> DL23,0.00109,
DL22 -> DN17,-0.18817,
DL28 -> DL22,0.00657,
DL28 -> DL24,0.00523,
DL28 -> DL25,0.00428,
DL28 -> DL26,-0.00209,
DL28 -> DM01,-0.34191,
DL28 -> DM02,-0.31736,
DL28 -> DM03,-0.33173,
DL28 -> DM04,-0.36064,
DL28 -> DM05,-0.37016,
DL28 -> DM06,-0.35302,
DL28 -> DN19,-0.11437,
DL28 -> DN20,-0.15835,
DL28 -> DN21,-0.12493,
DL36 -> DL33,-0.00064,
DL36 -> DL34,-0.00330,
DL36 -> DL35,0.00066,
DL36 -> DN24,-0.13975,
DL36 -> DN25,-0.15166,
DL36 -> N124,-0.41645,DL36 -> N124,-0.41693,
DM03 -> DM04,-0.02812,DM03 -> DM04,-0.02775,
DM06 -> DB03,0.59875,
DM06 -> DM07,-0.00223,DM06 -> DM07,-0.00257,
DM06 -> DM08,-0.00157,
DM06 -> DM09,-0.00850,
DM06 -> DM10,-0.01125,
DM16 -> DEA05,0.78560,
DM16 -> DED04,0.35910,
DM16 -> DED05,0.47642,DM16 -> DED05,0.97513,
DM16 -> DED06,0.43588,
DM29 -> DM31,0.0594,DM29 -> DM31,0.05822,
DM30 -> DM31,0.06811,DM30 -> DM31,0.06665,
DN01 -> DK20,0.15910,
DN01 -> DN02,-0.02778,DN01 -> DN02,-0.02861,
DN02 -> DN03,0.01633,DN02 -> DN03,0.01715,
DN03 -> DN04,0.00911,DN03 -> DN04,0.0084,
DN04 -> DN05,-0.02211,DN04 -> DN05,-0.02191,
DN05 -> DN06,0.02302,DN05 -> DN06,0.02288,
DN06 -> DN07,0.05099,DN06 -> DN07,0.05096,
DN07 -> DN08,-0.05506,DN07 -> DN08,-0.05534,
DN08 -> DN09,0.05567,DN08 -> DN09,0.05529,
DN09 -> DN10,-0.06936,DN09 -> DN10,-0.06956,
DN11 -> DN10,-0.02575,
DN12 -> DL11,0.17241,
DN12 -> DL12,0.16672,
DN24 -> DL27,0.12714,
DN24 -> DL28,0.13576,
DN24 -> DL29,0.13800,
DN24 -> DL30,0.13775,
DN24 -> DL31,0.14462,
DN24 -> DL31,0.14470,
DN24 -> DL32,0.1437,DN24 -> DL32,0.1447,
DN24 -> DL34,0.13692,
DN24 -> DN22,-0.01148,
DN24 -> DN22,-0.01148,
DN24 -> DN23,-0.00488,
DN24 -> DN23,-0.00541,
DN26 -> DL36,0.14385,DN26 -> DL36,0.14486,
E036 -> E037,-0.00974,
E037 -> E038,-0.10230,
E038 -> E039,0.17390,
E039 -> CDQ01,0.38859,
E053 -> E054,0.06028,E053 -> E054,0.05978,
E054 -> E055,0.71335,E054 -> E055,0.71312,
N085 -> E055,0.64187,N085 -> E055,0.6426,
N122 -> N121,0.03446,N122 -> N121,0.03399,
N123 -> N122,-0.01223,N123 -> N122,-0.01171,
N124 -> N123,-0.04531,N124 -> N123,-0.0464,
X015 -> E036,0.00646,
X015 -> N085,0.04139,X015 -> N085,0.04143,
X019 -> N121,-0.68636,
